timestamp,dwsim_temperature,sht20_temperature,sht20_humidity,pump_calculated_status,exhaust_fan_status
2025-11-27T09:26:39.200000,22.0,22.600000000000005,50.041666666666664,1,1
2025-11-27T09:26:49.404000,22.0,22.6,50.06125,1,1
2025-11-27T09:26:59.269000,22.0,22.6,50.095,1,1
2025-11-27T09:27:09.287000,22.0,22.7,50.2,1,1
2025-11-27T09:27:19.313000,22.0,22.65,50.4,1,1
2025-11-27T09:27:29.342000,22.0,22.633333333333336,50.379999999999995,1,1
2025-11-27T09:27:39.373000,22.0,22.650000000000002,50.325714285714284,1,1
2025-11-27T09:27:49.402000,22.0,22.660000000000004,50.26777777777777,1,1
2025-11-27T09:27:59.429000,22.0,22.666666666666668,50.23454545454545,1,1
2025-11-27T09:28:09.463000,22.0,22.666666666666668,50.23416666666666,1,1
2025-11-27T09:28:19.486000,23.0,22.7,50.065,1,0
2025-11-27T09:28:29.515000,23.0,22.7,49.9225,1,0
2025-11-27T09:28:39.545000,23.0,22.7,49.818333333333335,1,0
2025-11-27T09:28:49.574000,23.0,22.7,49.82875,1,0
2025-11-27T09:28:59.609000,23.0,22.7,49.836,1,0
2025-11-27T09:29:09.631000,23.0,22.7,49.7,1,0
2025-11-27T09:29:19.671000,23.0,22.7,49.6,1,0
2025-11-27T09:29:29.703000,23.0,22.7,49.52,1,0
2025-11-27T09:29:39.715000,23.0,22.7,49.53142857142858,1,0
2025-11-27T09:29:49.743000,23.0,22.7,49.53125,1,0
2025-11-27T09:29:59.773000,23.0,22.7,49.538,1,0
2025-11-27T09:30:09.795000,23.0,22.7,49.4,1,0
2025-11-27T09:30:19.827000,23.0,22.7,49.43333333333334,1,0
2025-11-27T09:30:29.853000,23.0,22.7,49.406000000000006,1,0
2025-11-27T09:30:39.876000,23.0,22.7,49.391428571428584,1,0
2025-11-27T09:30:50.033000,23.0,22.7,49.414444444444456,1,0
2025-11-27T09:30:59.931000,23.0,22.71666666666667,49.41272727272728,1,0
2025-11-27T09:31:09.963000,23.0,22.7,48.9,1,0
2025-11-27T09:31:19.991000,23.0,22.75,48.93333333333334,1,0
2025-11-27T09:31:30.116000,23.0,22.75,48.932500000000005,1,0
2025-11-27T09:31:40.032000,23.0,22.733333333333334,48.96000000000001,1,0
2025-11-27T09:31:50.070000,23.0,22.75,49.0275,1,0
2025-11-27T09:32:00.089000,23.0,22.759999999999998,49.055,1,0
2025-11-27T09:32:10.119000,23.0,22.8,49.3,1,0
2025-11-27T09:32:20.155000,23.0,22.8,49.26666666666667,1,0
2025-11-27T09:32:30.168000,23.0,22.8,49.274,1,0
2025-11-27T09:32:40.202000,23.0,22.8,49.24857142857143,1,0
2025-11-27T09:32:50.221000,23.0,22.8,49.21,1,0
2025-11-27T09:33:00.244000,23.0,22.8,49.18181818181818,1,0
2025-11-27T09:33:10.272000,23.0,22.8,49.04,1,0
2025-11-27T09:33:20.318000,23.0,22.8,49.04,1,0
2025-11-27T09:33:30.324000,23.0,22.8,49.052,1,0
2025-11-27T09:33:40.360000,23.0,22.8,49.11571428571428,1,0
2025-11-27T09:33:50.379000,23.0,22.8,49.09222222222222,1,0
2025-11-27T09:34:00.410000,23.0,22.8,49.08363636363636,1,0
2025-11-27T09:34:10.434000,23.0,22.8,49.09,1,0
2025-11-27T09:34:20.479000,23.0,22.8,49.0675,1,0
2025-11-27T09:34:30.494000,23.0,22.8,49.07333333333333,1,0
2025-11-27T09:34:40.523000,23.0,22.8,49.03875,1,0
2025-11-27T09:34:50.581000,23.0,22.8,49.015,1,0
2025-11-27T09:35:00.576000,23.0,22.8,49.01545454545455,1,0
2025-11-27T09:35:10.604000,23.0,22.9,48.71,1,0
2025-11-27T09:35:20.632000,23.0,22.9,48.6825,1,0
2025-11-27T09:35:30.663000,23.0,22.899999999999995,48.70166666666666,1,0
2025-11-27T09:35:40.692000,23.0,22.9,48.71375,1,0
2025-11-27T09:35:50.717000,23.0,22.9,48.742,1,0
2025-11-27T09:36:00.746000,23.0,22.900000000000002,48.73,1,0
2025-11-27T09:36:10.774000,23.0,22.9,48.465,1,0
2025-11-27T09:36:20.800000,23.0,22.9,48.575,1,0
2025-11-27T09:36:30.858000,23.0,22.899999999999995,48.596666666666664,1,0
2025-11-27T09:36:40.853000,23.0,22.9,48.6475,1,0
2025-11-27T09:36:50.877000,23.0,22.9,48.647777777777776,1,0
2025-11-27T09:37:00.906000,23.0,22.9,48.67090909090909,1,0
2025-11-27T09:37:10.931000,23.0,22.9,48.785,1,0
